geo_level,geo_code,religion,area,sex,total,geo_version
district,48,Christian,Rural,Female,1324,2011
district,48,Sikh,Rural,Female,363529,2011
district,48,Buddhist,Rural,Female,38,2011
district,48,Jain,Rural,Female,30,2011
district,48,Other religions and persuasions,Rural,Female,528,2011
district,48,Religion not stated,Rural,Female,667,2011
district,48,Hindu,Urban,Female,211529,2011
district,48,Muslim,Urban,Female,6335,2011
district,48,Christian,Urban,Female,1350,2011
district,48,Sikh,Urban,Female,138360,2011
district,48,Buddhist,Urban,Female,79,2011
district,48,Jain,Urban,Female,876,2011
district,48,Other religions and persuasions,Urban,Female,143,2011
district,48,Religion not stated,Urban,Female,886,2011
district,49,Hindu,Rural,Female,26908,2011
district,49,Muslim,Rural,Female,2367,2011
district,49,Christian,Rural,Female,16681,2011
district,49,Sikh,Rural,Female,500774,2011
district,49,Buddhist,Rural,Female,30,2011
district,49,Jain,Rural,Female,671,2011
district,49,Other religions and persuasions,Rural,Female,158,2011
district,49,Religion not stated,Rural,Female,1190,2011
district,49,Hindu,Urban,Female,292991,2011
district,49,Muslim,Urban,Female,3257,2011
district,49,Christian,Urban,Female,9361,2011
district,49,Sikh,Urban,Female,311972,2011
district,49,Buddhist,Urban,Female,378,2011
district,49,Jain,Urban,Female,819,2011
district,49,Other religions and persuasions,Urban,Female,360,2011
district,49,Religion not stated,Urban,Female,4331,2011
district,50,Hindu,Rural,Female,12208,2011
district,50,Muslim,Rural,Female,1579,2011
district,50,Christian,Rural,Female,2111,2011
district,50,Sikh,Rural,Female,445900,2011
district,50,Buddhist,Rural,Female,37,2011
district,50,Jain,Rural,Female,58,2011
district,50,Other religions and persuasions,Rural,Female,14,2011
district,50,Religion not stated,Rural,Female,1603,2011
district,50,Hindu,Urban,Female,15650,2011
district,50,Muslim,Urban,Female,198,2011
district,50,Christian,Urban,Female,782,2011
district,50,Sikh,Urban,Female,49757,2011
district,50,Buddhist,Urban,Female,10,2011
district,50,Jain,Urban,Female,248,2011
district,50,Other religions and persuasions,Urban,Female,6,2011
district,50,Religion not stated,Urban,Female,97,2011
district,51,Hindu,Rural,Female,96554,2011
district,51,Muslim,Rural,Female,5343,2011
district,51,Christian,Rural,Female,401,2011
district,51,Sikh,Rural,Female,139715,2011
district,51,Buddhist,Rural,Female,31,2011
district,51,Jain,Rural,Female,17,2011
district,51,Other religions and persuasions,Rural,Female,31,2011
district,51,Religion not stated,Rural,Female,639,2011
district,51,Hindu,Urban,Female,49369,2011
district,51,Muslim,Urban,Female,1517,2011
district,51,Christian,Urban,Female,621,2011
district,51,Sikh,Urban,Female,32403,2011
district,51,Buddhist,Urban,Female,19,2011
district,51,Jain,Urban,Female,294,2011
district,51,Other religions and persuasions,Urban,Female,35,2011
district,51,Religion not stated,Urban,Female,153,2011
district,52,Hindu,Rural,Female,70134,2011
district,52,Muslim,Rural,Female,7964,2011
district,52,Christian,Rural,Female,389,2011
district,52,Sikh,Rural,Female,129779,2011
district,52,Buddhist,Rural,Female,24,2011
district,52,Jain,Rural,Female,23,2011
district,52,Other religions and persuasions,Rural,Female,63,2011
district,52,Religion not stated,Rural,Female,657,2011
district,52,Hindu,Urban,Female,150526,2011
district,52,Muslim,Urban,Female,5753,2011
district,52,Christian,Urban,Female,2213,2011
district,52,Sikh,Urban,Female,96445,2011
district,52,Buddhist,Urban,Female,88,2011
district,52,Jain,Urban,Female,576,2011
district,52,Other religions and persuasions,Urban,Female,43,2011
district,52,Religion not stated,Urban,Female,698,2011
district,53,Hindu,Rural,Female,71392,2011
district,53,Muslim,Rural,Female,35814,2011
district,53,Christian,Rural,Female,734,2011
district,53,Sikh,Rural,Female,425224,2011
district,53,Buddhist,Rural,Female,70,2011
district,53,Jain,Rural,Female,44,2011
district,53,Other religions and persuasions,Rural,Female,372,2011
district,53,Religion not stated,Rural,Female,901,2011
district,53,Hindu,Urban,Female,110455,2011
district,53,Muslim,Urban,Female,49488,2011
district,53,Christian,Urban,Female,387,2011
district,53,Sikh,Urban,Female,80378,2011
district,53,Buddhist,Urban,Female,64,2011
district,53,Jain,Urban,Female,1490,2011
district,53,Other religions and persuasions,Urban,Female,122,2011
district,53,Religion not stated,Urban,Female,205,2011
district,54,Hindu,Rural,Female,13429,2011
district,54,Muslim,Rural,Female,4133,2011
district,54,Christian,Rural,Female,124,2011
district,54,Sikh,Rural,Female,171621,2011
district,54,Buddhist,Rural,Female,30,2011
district,54,Jain,Rural,Female,13,2011
district,54,Other religions and persuasions,Rural,Female,184,2011
district,54,Religion not stated,Rural,Female,98,2011
district,54,Hindu,Urban,Female,37250,2011
district,54,Muslim,Urban,Female,1925,2011
district,54,Christian,Urban,Female,162,2011
district,54,Sikh,Urban,Female,48830,2011
district,54,Buddhist,Urban,Female,11,2011
district,54,Jain,Urban,Female,92,2011
district,54,Other religions and persuasions,Urban,Female,43,2011
district,54,Religion not stated,Urban,Female,60,2011
district,55,Hindu,Rural,Female,9226,2011
district,55,Muslim,Rural,Female,516,2011
district,55,Christian,Rural,Female,74,2011
district,55,Sikh,Rural,Female,2007,2011
district,55,Buddhist,Rural,Female,5,2011
district,55,Jain,Rural,Female,6,2011
district,55,Other religions and persuasions,Rural,Female,2,2011
district,55,Religion not stated,Rural,Female,5,2011
district,55,Hindu,Urban,Female,370579,2011
district,55,Muslim,Urban,Female,21042,2011
district,55,Christian,Urban,Female,4183,2011
district,55,Sikh,Urban,Female,65022,2011
district,55,Buddhist,Urban,Female,562,2011
district,55,Jain,Urban,Female,957,2011
district,55,Other religions and persuasions,Urban,Female,92,2011
district,55,Religion not stated,Urban,Female,509,2011
district,56,Hindu,Rural,Female,148760,2011
district,56,Muslim,Rural,Female,963,2011
district,56,Christian,Rural,Female,111,2011
district,56,Sikh,Rural,Female,40,2011
district,56,Buddhist,Rural,Female,266,2011
district,56,Jain,Rural,Female,30,2011
district,56,Other religions and persuasions,Rural,Female,52,2011
district,56,Religion not stated,Rural,Female,184,2011
district,56,Hindu,Urban,Female,10595,2011
district,56,Muslim,Urban,Female,433,2011
district,56,Christian,Urban,Female,10,2011
district,56,Sikh,Urban,Female,12,2011
district,56,Buddhist,Urban,Female,7,2011
district,56,Jain,Urban,Female,4,2011
district,56,Other religions and persuasions,Urban,Female,0,2011
district,56,Religion not stated,Urban,Female,22,2011
district,57,Hindu,Rural,Female,170501,2011
district,57,Muslim,Rural,Female,983,2011
district,57,Christian,Rural,Female,82,2011
district,57,Sikh,Rural,Female,39,2011
district,57,Buddhist,Rural,Female,68,2011
district,57,Jain,Rural,Female,3,2011
district,57,Other religions and persuasions,Rural,Female,5,2011
district,57,Religion not stated,Rural,Female,159,2011
district,57,Hindu,Urban,Female,24819,2011
district,57,Muslim,Urban,Female,774,2011
district,57,Christian,Urban,Female,79,2011
district,57,Sikh,Urban,Female,60,2011
district,57,Buddhist,Urban,Female,24,2011
district,57,Jain,Urban,Female,2,2011
district,57,Other religions and persuasions,Urban,Female,4,2011
district,57,Religion not stated,Urban,Female,12,2011
district,58,Hindu,Rural,Female,122879,2011
district,58,Muslim,Rural,Female,448,2011
district,58,Christian,Rural,Female,79,2011
district,58,Sikh,Rural,Female,19,2011
district,58,Buddhist,Rural,Female,3,2011
district,58,Jain,Rural,Female,2,2011
district,58,Other religions and persuasions,Rural,Female,16,2011
district,58,Religion not stated,Rural,Female,174,2011
district,58,Hindu,Urban,Female,3940,2011
district,58,Muslim,Urban,Female,121,2011
district,58,Christian,Urban,Female,9,2011
district,58,Sikh,Urban,Female,1,2011
district,58,Buddhist,Urban,Female,0,2011
district,58,Jain,Urban,Female,0,2011
district,58,Other religions and persuasions,Urban,Female,0,2011
district,58,Religion not stated,Urban,Female,5,2011
district,59,Hindu,Rural,Female,286898,2011
district,59,Muslim,Rural,Female,2020,2011
district,59,Christian,Rural,Female,169,2011
district,59,Sikh,Rural,Female,26,2011
district,59,Buddhist,Rural,Female,5,2011
district,59,Jain,Rural,Female,10,2011
district,59,Other religions and persuasions,Rural,Female,47,2011
district,59,Religion not stated,Rural,Female,236,2011
district,59,Hindu,Urban,Female,30138,2011
district,59,Muslim,Urban,Female,1132,2011
district,59,Christian,Urban,Female,117,2011
district,59,Sikh,Urban,Female,83,2011
district,59,Buddhist,Urban,Female,4,2011
district,59,Jain,Urban,Female,35,2011
district,59,Other religions and persuasions,Urban,Female,5,2011
district,59,Religion not stated,Urban,Female,20,2011
district,60,Hindu,Rural,Female,304521,2011
district,60,Muslim,Rural,Female,47542,2011
district,60,Christian,Rural,Female,2071,2011
district,60,Sikh,Rural,Female,4506,2011
district,60,Buddhist,Rural,Female,2553,2011
district,60,Jain,Rural,Female,206,2011
district,60,Other religions and persuasions,Rural,Female,42,2011
district,60,Religion not stated,Rural,Female,421,2011
district,60,Hindu,Urban,Female,372811,2011
district,60,Muslim,Urban,Female,47066,2011
district,60,Christian,Urban,Female,4689,2011
district,60,Sikh,Urban,Female,12855,2011
district,60,Buddhist,Urban,Female,2010,2011
district,60,Jain,Urban,Female,2306,2011
district,60,Other religions and persuasions,Urban,Female,75,2011
district,60,Religion not stated,Urban,Female,821,2011
district,61,Hindu,Rural,Female,301343,2011
district,61,Muslim,Rural,Female,4182,2011
district,61,Christian,Rural,Female,602,2011
district,61,Sikh,Rural,Female,99,2011
district,61,Buddhist,Rural,Female,8,2011
district,61,Jain,Rural,Female,13,2011
district,61,Other religions and persuasions,Rural,Female,19,2011
district,61,Religion not stated,Rural,Female,273,2011
district,61,Hindu,Urban,Female,47233,2011
district,61,Muslim,Urban,Female,5856,2011
district,61,Christian,Urban,Female,482,2011
district,61,Sikh,Urban,Female,167,2011
district,61,Buddhist,Urban,Female,11,2011
district,61,Jain,Urban,Female,93,2011
district,61,Other religions and persuasions,Urban,Female,2,2011
district,61,Religion not stated,Urban,Female,59,2011
district,62,Hindu,Rural,Female,209476,2011
district,62,Muslim,Rural,Female,883,2011
district,62,Christian,Rural,Female,280,2011
district,62,Sikh,Rural,Female,42,2011
district,62,Buddhist,Rural,Female,32,2011
district,62,Jain,Rural,Female,3,2011
district,62,Other religions and persuasions,Rural,Female,15,2011
district,62,Religion not stated,Rural,Female,173,2011
district,62,Hindu,Urban,Female,31179,2011
district,62,Muslim,Urban,Female,1515,2011
district,62,Christian,Urban,Female,395,2011
district,62,Sikh,Urban,Female,53,2011
district,62,Buddhist,Urban,Female,53,2011
district,62,Jain,Urban,Female,5,2011
district,62,Other religions and persuasions,Urban,Female,2,2011
district,62,Religion not stated,Urban,Female,27,2011
district,63,Hindu,Rural,Female,130332,2011
district,63,Muslim,Rural,Female,416,2011
district,63,Christian,Rural,Female,196,2011
district,63,Sikh,Rural,Female,17,2011
district,63,Buddhist,Rural,Female,54,2011
district,63,Jain,Rural,Female,3,2011
district,63,Other religions and persuasions,Rural,Female,3,2011
district,63,Religion not stated,Rural,Female,183,2011
district,63,Hindu,Urban,Female,4090,2011
district,63,Muslim,Urban,Female,238,2011
district,63,Christian,Urban,Female,13,2011
district,63,Sikh,Urban,Female,12,2011
district,63,Buddhist,Urban,Female,1,2011
district,63,Jain,Urban,Female,1,2011
district,63,Other religions and persuasions,Urban,Female,7,2011
district,63,Religion not stated,Urban,Female,6,2011
district,64,Hindu,Rural,Female,300615,2011
district,64,Muslim,Rural,Female,1269,2011
district,64,Christian,Rural,Female,243,2011
district,64,Sikh,Rural,Female,35,2011
district,64,Buddhist,Rural,Female,71,2011
district,64,Jain,Rural,Female,12,2011
district,64,Other religions and persuasions,Rural,Female,0,2011
district,64,Religion not stated,Rural,Female,588,2011
district,64,Hindu,Urban,Female,25910,2011
district,64,Muslim,Urban,Female,2120,2011
district,64,Christian,Urban,Female,453,2011
district,64,Sikh,Urban,Female,71,2011
district,64,Buddhist,Urban,Female,21,2011
district,64,Jain,Urban,Female,4,2011
district,64,Other religions and persuasions,Urban,Female,0,2011
district,64,Religion not stated,Urban,Female,13,2011
district,65,Hindu,Rural,Female,108360,2011
district,65,Muslim,Rural,Female,1664,2011
district,65,Christian,Rural,Female,310,2011
district,65,Sikh,Rural,Female,67,2011
district,65,Buddhist,Rural,Female,3,2011
district,65,Jain,Rural,Female,5,2011
district,65,Other religions and persuasions,Rural,Female,4,2011
district,65,Religion not stated,Rural,Female,50,2011
district,65,Hindu,Urban,Female,15506,2011
district,65,Muslim,Urban,Female,2368,2011
district,65,Christian,Urban,Female,85,2011
district,65,Sikh,Urban,Female,72,2011
district,65,Buddhist,Urban,Female,3,2011
district,65,Jain,Urban,Female,10,2011
district,65,Other religions and persuasions,Urban,Female,0,2011
district,65,Religion not stated,Urban,Female,16,2011
district,66,Hindu,Rural,Female,266348,2011
district,66,Muslim,Rural,Female,10029,2011
district,66,Christian,Rural,Female,1189,2011
district,66,Sikh,Rural,Female,5706,2011
district,66,Buddhist,Rural,Female,91,2011
district,66,Jain,Rural,Female,40,2011
district,66,Other religions and persuasions,Rural,Female,76,2011
district,66,Religion not stated,Rural,Female,135,2011
district,66,Hindu,Urban,Female,125712,2011
district,66,Muslim,Urban,Female,47046,2011
district,66,Christian,Urban,Female,1444,2011
district,66,Sikh,Urban,Female,2686,2011
district,66,Buddhist,Urban,Female,193,2011
district,66,Jain,Urban,Female,142,2011
district,66,Other religions and persuasions,Urban,Female,15,2011
district,66,Religion not stated,Urban,Female,87,2011
district,67,Hindu,Rural,Female,350806,2011
district,67,Muslim,Rural,Female,86882,2011
district,67,Christian,Rural,Female,1785,2011
district,67,Sikh,Rural,Female,71268,2011
district,67,Buddhist,Rural,Female,190,2011
district,67,Jain,Rural,Female,116,2011
district,67,Other religions and persuasions,Rural,Female,53,2011
district,67,Religion not stated,Rural,Female,572,2011
district,67,Hindu,Urban,Female,178318,2011
district,67,Muslim,Urban,Female,91148,2011
district,67,Christian,Urban,Female,1148,2011
district,67,Sikh,Urban,Female,7177,2011
district,67,Buddhist,Urban,Female,35,2011
district,67,Jain,Urban,Female,232,2011
district,67,Other religions and persuasions,Urban,Female,23,2011
district,67,Religion not stated,Urban,Female,366,2011
district,68,Hindu,Rural,Female,337661,2011
district,68,Muslim,Rural,Female,219497,2011
district,68,Christian,Rural,Female,926,2011
district,68,Sikh,Rural,Female,4708,2011
district,68,Buddhist,Rural,Female,134,2011
district,68,Jain,Rural,Female,68,2011
district,68,Other religions and persuasions,Rural,Female,2,2011
district,68,Religion not stated,Rural,Female,548,2011
district,68,Hindu,Urban,Female,225501,2011
district,68,Muslim,Urban,Female,90173,2011
district,68,Christian,Urban,Female,1375,2011
district,68,Sikh,Urban,Female,2940,2011
district,68,Buddhist,Urban,Female,176,2011
district,68,Jain,Urban,Female,1091,2011
district,68,Other religions and persuasions,Urban,Female,22,2011
district,68,Religion not stated,Urban,Female,305,2011
district,69,Hindu,Rural,Female,96614,2011
district,69,Muslim,Rural,Female,7267,2011
district,69,Christian,Rural,Female,355,2011
district,69,Sikh,Rural,Female,10563,2011
district,69,Buddhist,Rural,Female,14,2011
district,69,Jain,Rural,Female,19,2011
district,69,Other religions and persuasions,Rural,Female,2,2011
district,69,Religion not stated,Rural,Female,76,2011
district,69,Hindu,Urban,Female,131764,2011
district,69,Muslim,Urban,Female,3843,2011
district,69,Christian,Urban,Female,892,2011
district,69,Sikh,Urban,Female,8603,2011
district,69,Buddhist,Urban,Female,387,2011
district,69,Jain,Urban,Female,774,2011
district,69,Other religions and persuasions,Urban,Female,39,2011
district,69,Religion not stated,Urban,Female,402,2011
district,70,Hindu,Rural,Female,247838,2011
