geo_level,geo_code,area,workerssex,workers,total,geo_version
district,328,Urban,Female,Marginal workers worked less than 3 months,5007,2011
district,329,Rural,Female,Marginal workers worked less than 3 months,22704,2011
district,329,Urban,Female,Marginal workers worked less than 3 months,582,2011
district,330,Rural,Female,Marginal workers worked less than 3 months,25180,2011
district,330,Urban,Female,Marginal workers worked less than 3 months,639,2011
district,331,Rural,Female,Marginal workers worked less than 3 months,18908,2011
district,331,Urban,Female,Marginal workers worked less than 3 months,604,2011
district,332,Rural,Female,Marginal workers worked less than 3 months,48588,2011
district,332,Urban,Female,Marginal workers worked less than 3 months,3773,2011
district,333,Rural,Female,Marginal workers worked less than 3 months,36081,2011
district,333,Urban,Female,Marginal workers worked less than 3 months,8573,2011
district,334,Rural,Female,Marginal workers worked less than 3 months,47759,2011
district,334,Urban,Female,Marginal workers worked less than 3 months,1860,2011
district,335,Rural,Female,Marginal workers worked less than 3 months,50830,2011
district,335,Urban,Female,Marginal workers worked less than 3 months,8978,2011
district,336,Rural,Female,Marginal workers worked less than 3 months,13432,2011
district,336,Urban,Female,Marginal workers worked less than 3 months,4074,2011
district,337,Rural,Female,Marginal workers worked less than 3 months,41547,2011
district,337,Urban,Female,Marginal workers worked less than 3 months,31277,2011
district,338,Rural,Female,Marginal workers worked less than 3 months,36570,2011
district,338,Urban,Female,Marginal workers worked less than 3 months,4758,2011
district,339,Rural,Female,Marginal workers worked less than 3 months,74747,2011
district,339,Urban,Female,Marginal workers worked less than 3 months,1032,2011
district,340,Rural,Female,Marginal workers worked less than 3 months,90661,2011
district,340,Urban,Female,Marginal workers worked less than 3 months,1816,2011
district,341,Rural,Female,Marginal workers worked less than 3 months,16386,2011
district,341,Urban,Female,Marginal workers worked less than 3 months,11562,2011
district,342,Rural,Female,Marginal workers worked less than 3 months,0,2011
district,342,Urban,Female,Marginal workers worked less than 3 months,6636,2011
district,343,Rural,Female,Marginal workers worked less than 3 months,85031,2011
district,343,Urban,Female,Marginal workers worked less than 3 months,9221,2011
district,344,Rural,Female,Marginal workers worked less than 3 months,141299,2011
district,344,Urban,Female,Marginal workers worked less than 3 months,2356,2011
district,345,Rural,Female,Marginal workers worked less than 3 months,87417,2011
district,345,Urban,Female,Marginal workers worked less than 3 months,1655,2011
district,346,Rural,Female,Marginal workers worked less than 3 months,56971,2011
district,346,Urban,Female,Marginal workers worked less than 3 months,684,2011
district,347,Rural,Female,Marginal workers worked less than 3 months,17588,2011
district,347,Urban,Female,Marginal workers worked less than 3 months,157,2011
district,348,Rural,Female,Marginal workers worked less than 3 months,17241,2011
district,348,Urban,Female,Marginal workers worked less than 3 months,1046,2011
district,349,Rural,Female,Marginal workers worked less than 3 months,101236,2011
district,349,Urban,Female,Marginal workers worked less than 3 months,999,2011
district,350,Rural,Female,Marginal workers worked less than 3 months,29274,2011
district,350,Urban,Female,Marginal workers worked less than 3 months,429,2011
district,351,Rural,Female,Marginal workers worked less than 3 months,47532,2011
district,351,Urban,Female,Marginal workers worked less than 3 months,182,2011
district,352,Rural,Female,Marginal workers worked less than 3 months,21548,2011
district,352,Urban,Female,Marginal workers worked less than 3 months,754,2011
district,353,Rural,Female,Marginal workers worked less than 3 months,16964,2011
district,353,Urban,Female,Marginal workers worked less than 3 months,113,2011
district,354,Rural,Female,Marginal workers worked less than 3 months,30851,2011
district,354,Urban,Female,Marginal workers worked less than 3 months,4613,2011
district,355,Rural,Female,Marginal workers worked less than 3 months,37578,2011
district,355,Urban,Female,Marginal workers worked less than 3 months,4945,2011
district,356,Rural,Female,Marginal workers worked less than 3 months,16500,2011
district,356,Urban,Female,Marginal workers worked less than 3 months,433,2011
district,357,Rural,Female,Marginal workers worked less than 3 months,31433,2011
district,357,Urban,Female,Marginal workers worked less than 3 months,1568,2011
district,358,Rural,Female,Marginal workers worked less than 3 months,49865,2011
district,358,Urban,Female,Marginal workers worked less than 3 months,1376,2011
district,359,Rural,Female,Marginal workers worked less than 3 months,22949,2011
district,359,Urban,Female,Marginal workers worked less than 3 months,276,2011
district,360,Rural,Female,Marginal workers worked less than 3 months,37406,2011
district,360,Urban,Female,Marginal workers worked less than 3 months,630,2011
district,361,Rural,Female,Marginal workers worked less than 3 months,9399,2011
district,361,Urban,Female,Marginal workers worked less than 3 months,1157,2011
district,362,Rural,Female,Marginal workers worked less than 3 months,45531,2011
district,362,Urban,Female,Marginal workers worked less than 3 months,252,2011
district,363,Rural,Female,Marginal workers worked less than 3 months,22450,2011
district,363,Urban,Female,Marginal workers worked less than 3 months,332,2011
district,364,Rural,Female,Marginal workers worked less than 3 months,34562,2011
district,364,Urban,Female,Marginal workers worked less than 3 months,3190,2011
district,365,Rural,Female,Marginal workers worked less than 3 months,10144,2011
district,365,Urban,Female,Marginal workers worked less than 3 months,473,2011
district,366,Rural,Female,Marginal workers worked less than 3 months,23782,2011
district,366,Urban,Female,Marginal workers worked less than 3 months,291,2011
district,367,Rural,Female,Marginal workers worked less than 3 months,12379,2011
district,367,Urban,Female,Marginal workers worked less than 3 months,252,2011
district,368,Rural,Female,Marginal workers worked less than 3 months,39929,2011
district,368,Urban,Female,Marginal workers worked less than 3 months,1282,2011
district,369,Rural,Female,Marginal workers worked less than 3 months,21797,2011
district,369,Urban,Female,Marginal workers worked less than 3 months,423,2011
district,370,Rural,Female,Marginal workers worked less than 3 months,31158,2011
district,370,Urban,Female,Marginal workers worked less than 3 months,420,2011
district,371,Rural,Female,Marginal workers worked less than 3 months,7145,2011
district,371,Urban,Female,Marginal workers worked less than 3 months,624,2011
district,372,Rural,Female,Marginal workers worked less than 3 months,15003,2011
district,372,Urban,Female,Marginal workers worked less than 3 months,1175,2011
district,373,Rural,Female,Marginal workers worked less than 3 months,9862,2011
district,373,Urban,Female,Marginal workers worked less than 3 months,150,2011
district,374,Rural,Female,Marginal workers worked less than 3 months,39209,2011
district,374,Urban,Female,Marginal workers worked less than 3 months,1785,2011
district,375,Rural,Female,Marginal workers worked less than 3 months,36093,2011
district,375,Urban,Female,Marginal workers worked less than 3 months,815,2011
district,376,Rural,Female,Marginal workers worked less than 3 months,83153,2011
district,376,Urban,Female,Marginal workers worked less than 3 months,1323,2011
district,377,Rural,Female,Marginal workers worked less than 3 months,48796,2011
district,377,Urban,Female,Marginal workers worked less than 3 months,592,2011
district,378,Rural,Female,Marginal workers worked less than 3 months,7764,2011
district,378,Urban,Female,Marginal workers worked less than 3 months,552,2011
district,379,Rural,Female,Marginal workers worked less than 3 months,13723,2011
district,379,Urban,Female,Marginal workers worked less than 3 months,384,2011
district,380,Rural,Female,Marginal workers worked less than 3 months,7793,2011
district,380,Urban,Female,Marginal workers worked less than 3 months,225,2011
district,381,Rural,Female,Marginal workers worked less than 3 months,20219,2011
district,381,Urban,Female,Marginal workers worked less than 3 months,902,2011
district,382,Rural,Female,Marginal workers worked less than 3 months,6026,2011
district,382,Urban,Female,Marginal workers worked less than 3 months,251,2011
district,383,Rural,Female,Marginal workers worked less than 3 months,14076,2011
district,383,Urban,Female,Marginal workers worked less than 3 months,375,2011
district,384,Rural,Female,Marginal workers worked less than 3 months,20801,2011
district,384,Urban,Female,Marginal workers worked less than 3 months,814,2011
district,385,Rural,Female,Marginal workers worked less than 3 months,8507,2011
district,385,Urban,Female,Marginal workers worked less than 3 months,216,2011
district,386,Rural,Female,Marginal workers worked less than 3 months,7921,2011
district,386,Urban,Female,Marginal workers worked less than 3 months,1846,2011
district,387,Rural,Female,Marginal workers worked less than 3 months,15979,2011
district,387,Urban,Female,Marginal workers worked less than 3 months,510,2011
district,388,Rural,Female,Marginal workers worked less than 3 months,60761,2011
district,388,Urban,Female,Marginal workers worked less than 3 months,3804,2011
district,389,Rural,Female,Marginal workers worked less than 3 months,12530,2011
district,389,Urban,Female,Marginal workers worked less than 3 months,554,2011
district,390,Rural,Female,Marginal workers worked less than 3 months,24605,2011
district,390,Urban,Female,Marginal workers worked less than 3 months,398,2011
district,391,Rural,Female,Marginal workers worked less than 3 months,9453,2011
district,391,Urban,Female,Marginal workers worked less than 3 months,37,2011
district,392,Rural,Female,Marginal workers worked less than 3 months,11925,2011
district,392,Urban,Female,Marginal workers worked less than 3 months,312,2011
district,393,Rural,Female,Marginal workers worked less than 3 months,38739,2011
