,STATE NAME,DISTRICT NAME,POPULATION,MALES,FEMALES,GROWTH  1991   2001,RURAL,URBAN,SCHEDULED CASTE POPULATION,PERCENTAGE   SC TO TOTAL,NUMBER OF HOUSEHOLDS,HOUSEHOLD SIZE  PER HOUSEHOLD,SEX RATIO  FEMALES PER 1000 MALES,SEX RATIO  0 6 YEARS,SCHEDULED TRIBE POPULATION,PERCENTAGE TO TOTAL POPULATION  ST,PERSONS  LITERATE,MALES  LITERATE,FEMALES  LITERATE,PERSONS  LITERACY RATE,MALES  LITERATACY RATE,FEMALES  LITERACY RATE,TOTAL EDUCATED,DATA WITHOUT LEVEL,BELOW PRIMARY,PRIMARY,MIDDLE,MATRIC HIGHER SECONDARY DIPLOMA,GRADUATE AND ABOVE,X0   4 YEARS,X5   14 YEARS,X15   59 YEARS,X60 YEARS AND ABOVE  INCL  A N S,TOTAL WORKERS,MAIN WORKERS,MARGINAL WORKERS,NON WORKERS,SC 1 NAME,SC 1 POPULATION,SC 2 NAME,SC 2 POPULATION,SC 3 NAME,SC 3 POPULATION,RELIGEON 1 NAME,RELIGEON 1 POPULATION,RELIGEON 2 NAME,RELIGEON 2 POPULATION,RELIGEON 3 NAME,RELIGEON 3 POPULATION,ST 1 NAME,ST 1 POPULATION,ST 2 NAME,ST 2 POPULATION,ST 3 NAME,ST 3 POPULATION,IMP TOWN 1 NAME,IMP TOWN 1 POPULATION,IMP TOWN 2 NAME,IMP TOWN 2 POPULATION,IMP TOWN 3 NAME,IMP TOWN 3 POPULATION,TOTAL INHABITED VILLAGES,DRINKING WATER FACILITIES,SAFE DRINKING WATER,ELECTRICITY  POWER SUPPLY,ELECTRICITY  DOMESTIC,ELECTRICITY  AGRICULTURE,PRIMARY SCHOOL,MIDDLE SCHOOLS,SECONDARY SR SECONDARY SCHOOLS,COLLEGE,MEDICAL FACILITY,PRIMARY HEALTH CENTRE,PRIMARY HEALTH SUB CENTRE,POST  TELEGRAPH AND TELEPHONE FACILITY,BUS SERVICES,PAVED APPROACH ROAD,MUD APPROACH ROAD,PERMANENT HOUSE,SEMI PERMANENT HOUSE,TEMPORARY HOUSE,YEAR
346,MADHYA PRADESH,VIDISHA,1214857,647838,567019,25.18,954490.0,NA,NA,NA,214612.0,6.0,875.0,943.0,59323,4.88,608083,392534,215549,61.83,74.23,47.4,608083.0,16937.0,227187.0,183353.0,81228.0,66431.0,32781.0,158677.0,332091.0,627098.0,96991.0,451787,346221,105566,763070,1.Chamar etc.,171311.0,2.Koli etc.,18561.0,3.Chidar,9491.0,1.Hindus,1071618,2.Muslims,122788,3.Jains,17757,1.Sahariya etc.,30872,2.Gond etc.,11278,3.Bhil etc.,7265,1.Vidisha (M),125453.0,2.Basoda (M),62376.0,3.Sironj (M),42179.0,1533.0,1502.0,1501.0,1479.0,632,NA,1195.0,232,74,1,304,27,120,427.0,230,363,1207,27.5,70.4,2.1,2001
347,MADHYA PRADESH,BHOPAL,1843510,972649,870861,35.91,360792.0,NA,NA,NA,350061.0,5.0,895.0,924.0,60561,3.29,1159823,673981,485842,74.61,81.94,66.37,1159823.0,19149.0,234329.0,247944.0,181511.0,277470.0,198979.0,196839.0,443196.0,1085046.0,118429.0,591454,500524,90930,1252056,1.Chamar etc.,91013.0,2.Mahar etc.,43780.0,3.Koli etc.,18893.0,1.Hindus,1346829,2.Muslims,421365,3.Jains,22238,1.Gond etc.,23382,2.Bhil etc.,11550,3.Keer,7563,1.Bhopal (M Corp.),1437354.0,2.Berasia (NP),24302.0,NA,NA,512.0,510.0,510.0,511.0,193,NA,411.0,83,29,NA,82,11,20,358.0,85,152,388,67.0,26.9,6.1,2001
348,MADHYA PRADESH,SEHORE,1078912,565137,513775,28.22,885172.0,NA,NA,NA,183477.0,6.0,909.0,927.0,116122,10.76,550972,354429,196543,63.07,77.28,47.36,550972.0,24021.0,191731.0,162327.0,84152.0,65592.0,22872.0,138982.0,296477.0,555164.0,88289.0,451442,308433,143009,627470,1.Balahi etc.,99259.0,2.Chamar etc.,82825.0,3.Dhobi,6435.0,1.Hindus,961700,2.Muslims,109122,3.Jains,5936,1.Bhil etc.,46415,2.Gond etc.,37037,3.Korku etc.,18075,1.Sehore (M),90333.0,2.Ashta (M),39678.0,3.Nasrullaganj (NP),17240.0,1019.0,1018.0,1018.0,1014.0,326,NA,939.0,220,74,2,292,20,84,581.0,160,264,765,47.7,48.8,3.5,2001
349,MADHYA PRADESH,RAISEN,1125154,598247,526907,27.8,918354.0,NA,NA,NA,201389.0,6.0,881.0,936.0,177139,15.74,658705,398632,260073,72.16,81.58,61.3,658705.0,46122.0,233270.0,182033.0,95054.0,75988.0,26154.0,146773.0,304614.0,590483.0,83284.0,411721,308803,102918,713433,1.Chamar etc.,88617.0,2.Dhobi,17334.0,3.Mahar etc.,14497.0,1.Hindus,1009511,2.Muslims,101922,3.Jains,10459,1.Gond etc.,133510,2.Bhil etc.,14857,3.Sahariya etc.,6834,1.Mandideep (M),39859.0,2.Raisen (M),35702.0,3.Begamganj (M),30448.0,1425.0,1403.0,1397.0,1339.0,634,NA,1227.0,380,84,8,230,21,124,511.0,173,345,1188,35.5,62.3,2.2,2001
350,MADHYA PRADESH,BETUL,1395175,709956,685219,27.8,1136056.0,NA,NA,NA,249103.0,6.0,965.0,969.0,549907,39.41,770252,453686,316566,66.38,76.81,55.58,770252.0,37162.0,267521.0,207368.0,107066.0,114482.0,36605.0,160589.0,372349.0,754125.0,108112.0,615976,418604,197372,779199,1.Mahar etc.,103960.0,2.Chamar etc.,17798.0,3.Katia etc.,11358.0,1.Hindus,1340631,2.Muslims,32554,3.Buddhists,12957,1.Gond etc.,395529,2.Korku etc.,138798,3.Pardhan etc.,5860,1.Sarni (M),95012.0,2.Betul (M),83524.0,3.Amla (M),29553.0,1343.0,1333.0,1329.0,1298.0,566,NA,1263.0,381,175,5,399,42,144,449.0,222,391,1141,29.1,68.9,2.0,2001
351,MADHYA PRADESH,HARDA,474416,247226,227190,24.53,373249.0,NA,NA,NA,83820.0,6.0,919.0,925.0,126322,26.63,257682,157472,100210,66.51,77.94,54.06,257682.0,9429.0,105115.0,70653.0,31456.0,29648.0,11368.0,60308.0,126280.0,250368.0,37460.0,213226,152079,61147,261190,1.Balahi etc.,27222.0,2.Katia etc.,20356.0,3.Chamar etc.,14972.0,1.Hindus,441743,2.Muslims,29554,3.Jains,1505,1.Korku etc.,76055,2.Gond etc.,32520,3.Korwa etc.,8857,1.Harda (M),61787.0,2.Timarni (NP),19183.0,3.Khirkiya (NP),17487.0,513.0,512.0,510.0,486.0,187,NA,394.0,68,19,NA,52,5,38,199.0,83,120,395,49.0,44.4,6.6,2001
352,MADHYA PRADESH,HOSHANGABAD,1084265,571774,512491,22.4,749871.0,NA,NA,NA,200399.0,5.0,896.0,926.0,164049,15.13,635839,388376,247463,70.0,80.83,57.83,635839.0,17219.0,190326.0,170657.0,99721.0,110481.0,47367.0,121086.0,275129.0,602656.0,85394.0,387120,293965,93155,697145,1.Chamar etc.,85411.0,2.Mahar etc.,23645.0,3.Katia etc.,21321.0,1.Hindus,1025978,2.Muslims,45155,3.Christians,4319,1.Gond etc.,114979,2.Korku etc.,21232,3.Korwa etc.,11374,1.Hoshangabad (M),97424.0,2.Itarsi (M),92324.0,3.Pipariya (M),41317.0,929.0,925.0,924.0,883.0,209,NA,796.0,187,75,2,375,20,154,558.0,169,291,604,57.6,38.8,3.6,2001
353,MADHYA PRADESH,KATNI,1064167,548368,515799,20.61,838906.0,NA,NA,NA,216451.0,5.0,941.0,951.0,245518,23.07,555204,351232,203972,63.56,77.94,48.24,555204.0,12422.0,178803.0,156659.0,90917.0,88799.0,27570.0,131249.0,267054.0,590474.0,75390.0,443695,295075,148620,620472,1.Chamar etc.,70177.0,2.Basor etc.,11249.0,3.Dahait etc.,9704.0,1.Hindus,1021106,2.Muslims,30474,3.Jains,5307,1.Kol,98108,2.Gond etc.,93333,3.Bharia Bhumia etc.,48926,1.Murwara (Katni ) (M Corp.),187029.0,2.Kymore (NP),20150.0,3.Barhi (NP),10923.0,896.0,884.0,881.0,847.0,441,NA,782.0,235,118,1,279,22,110,373.0,317,289,701,27.4,71.4,1.2,2001
354,MADHYA PRADESH,JABALPUR,2151203,1127304,1023899,22.59,923863.0,NA,NA,NA,431968.0,5.0,908.0,930.0,322890,15.01,1396120,818931,577189,75.69,84.56,65.88,1396120.0,22022.0,309193.0,346309.0,245581.0,322023.0,150769.0,209539.0,500039.0,1288588.0,153037.0,799602,624580,175022,1351601,1.Chamar etc.,100064.0,2.Mahar etc.,43501.0,3.Basor etc.,24619.0,1.Hindus,1891876,2.Muslims,167522,3.Jains,32383,1.Gond etc.,207918,2.Kol,70857,3.Bharia Bhumia etc.,20273,1.Jabalpur (M Corp.),932484.0,2.Jabalpur Cantt. (CB),66499.0,3.Sihora (M),37870.0,1386.0,1334.0,1331.0,1342.0,521,NA,1053.0,273,107,2,323,26,177,530.0,255,475,1049,51.3,47.4,1.3,2001
355,MADHYA PRADESH,NARSIMHAPUR,957646,501645,456001,21.88,804536.0,NA,NA,NA,183149.0,5.0,909.0,917.0,126139,13.17,624793,362954,261839,77.73,86.13,68.47,624793.0,37451.0,218178.0,163508.0,89801.0,90348.0,25469.0,106524.0,231947.0,540415.0,78760.0,403463,310073,93390,554183,1.Chamar etc.,68629.0,2.Mahar etc.,47199.0,3.Basor etc.,10572.0,1.Hindus,912409,2.Muslims,33461,3.Jains,8178,1.Gond etc.,116276,2.Bharia Bhumia etc.,3960,3.Kol,2961,1.Narsimhapur (M),46095.0,2.Gadarwara (M),37861.0,3.Kareli (NP),25043.0,1052.0,1017.0,1008.0,1033.0,410,NA,855.0,228,112,4,273,24,102,516.0,152,316,754,36.7,61.9,1.4,2001
356,MADHYA PRADESH,DINDORI,580730,291716,289014,13.23,553860.0,NA,NA,NA,125459.0,5.0,991.0,989.0,374447,64.48,261764,169782,91982,54.17,69.95,38.24,261764.0,16392.0,97126.0,76196.0,38565.0,26381.0,7091.0,64591.0,147479.0,325012.0,43648.0,330907,260447,70460,249823,1.Mahar etc.,25717.0,2.Chamar etc.,6506.0,3.Ghasi etc.,405.0,1.Hindus,465958,2.Others,104993,3.Muslims,5498,1.Gond etc.,297116,2.Baiga,33147,3.Kol,25461,1.Dindori (NP),17422.0,2.Shahpura (NP),9448.0,NA,NA,902.0,895.0,883.0,775.0,690,20,799.0,184,89,1,197,28,145,101.0,174,194,673,38.2,59.9,2.0,2001
357,MADHYA PRADESH,MANDLA,894236,447956,446280,14.66,802322.0,NA,NA,NA,190035.0,5.0,996.0,980.0,511798,57.23,446998,276499,170499,59.61,73.72,45.49,446998.0,20978.0,168114.0,121692.0,60369.0,56676.0,19150.0,96354.0,225471.0,499062.0,73349.0,464397,322151,142246,429839,1.Mahar etc.,22460.0,2.Chamar etc.,7900.0,3.Katia etc.,6101.0,1.Hindus,784274,2.Others,86203,3.Muslims,13280,1.Gond etc.,454932,2.Baiga,34930,3.Pardhan etc.,16176,1.Mandla (M),45922.0,2.Nainpur (M),21760.0,3.Bamhani (NP),9612.0,1213.0,1177.0,1171.0,1047.0,795,NA,1140.0,287,105,4,342,40,211,205.0,147,395,865,22.9,75.4,1.7,2001
358,MADHYA PRADESH,CHHINDWARA,1849283,947337,901946,17.86,1397080.0,NA,NA,NA,354907.0,5.0,952.0,958.0,641421,34.68,1020599,607698,412901,65.81,76.45,54.63,1020599.0,48521.0,371506.0,264193.0,128871.0,157362.0,50077.0,204124.0,485819.0,1012361.0,146979.0,779533,559318,220215,1069750,1.Mahar etc.,103948.0,2.Chamar etc.,48179.0,3.Katia etc.,39966.0,1.Hindus,1713457,2.Muslims,90548,3.Buddhists,25471,1.Gond etc.,530485,2.Mawasi,66420,3.Bharia Bhumia etc.,20890,1.Chhindwara (M),122247.0,2.Pandhurna (M),40931.0,3.Dongar Parasia (M),37863.0,1906.0,1885.0,1883.0,1882.0,714,NA,1675.0,464,290,6,408,73,144,790.0,312,513,1348,25.0,72.3,2.6,2001
359,MADHYA PRADESH,SEONI,1166608,588750,577858,16.49,1045921.0,NA,NA,NA,231959.0,5.0,981.0,977.0,429104,36.78,636216,377563,258653,65.61,77.18,53.82,636216.0,23498.0,240749.0,190243.0,82155.0,74325.0,25158.0,135251.0,302071.0,644351.0,84935.0,569060,380973,188087,597548,1.Mahar etc.,51922.0,2.Katia etc.,20850.0,3.Chamar etc.,18813.0,1.Hindus,962741,2.Others,124312,3.Muslims,65890,1.Gond etc.,391547,2.Pardhan etc.,30618,3.Bharia Bhumia etc.,2407,1.Seoni (M),89801.0,2.Lakhnadon (NP),14344.0,3.Barghat (NP),10411.0,1584.0,1571.0,1571.0,1550.0,789,NA,1461.0,400,130,2,360,32,243,434.0,295,593,1031,23.7,75.2,1.1,2001
360,MADHYA PRADESH,BALAGHAT,1497968,740749,757219,5.85,1303996.0,NA,NA,NA,310067.0,5.0,1022.0,967.0,326540,21.8,870688,502654,368034,68.72,80.63,57.18,870688.0,14401.0,303327.0,260633.0,137143.0,119334.0,35809.0,158709.0,363695.0,858308.0,117256.0,753581,493229,260352,744387,1.Mahar etc.,88912.0,2.Chamar etc.,13053.0,3.Katia etc.,6921.0,1.Hindus,1340617,2.Buddhists,67169,3.Others,44426,1.Gond etc.,279321,2.Baiga,20344,3.Binjhwar,13463,1.Balaghat (M),75091.0,2.Malajkhand (M),32296.0,3.Waraseoni (M),22966.0,1285.0,1274.0,1274.0,1169.0,769,NA,1165.0,378,187,6,457,40,235,377.0,313,550,861,10.3,87.7,2.1,2001
361,NAGALAND,MON,260652,138753,121899,73.42,244062.0,NA,NA,NA,34922.0,7.0,879.0,973.0,244821,93.93,92726,55404,37322,41.83,46.56,36.35,92726.0,2682.0,27745.0,31478.0,17350.0,12159.0,1310.0,25163.0,71182.0,147364.0,16943.0,130848,108206,22642,129804,No Scheduled Castes in this area,NA,NA,NA,NA,NA,1.Christians,248684,2.Hindus,9963,3.Muslims,1748,1.Naga etc.,244437,2.Konyak,239010,3.Naga **,1993,1.Mon Town (TC),16590.0,NA,NA,NA,NA,110.0,110.0,106.0,102.0,102,NA,107.0,60,13,NA,69,14,9,29.0,58,51,92,4.9,15.5,79.2,2001
362,NAGALAND,TUENSANG,414818,218678,196140,78.1,385046.0,NA,NA,NA,60780.0,7.0,897.0,957.0,398350,96.03,180186,103932,76254,50.64,55.12,45.58,180186.0,8279.0,37805.0,54957.0,37755.0,37510.0,3871.0,37085.0,119069.0,237662.0,21002.0,184924,156950,27974,229894,No Scheduled Castes in this area,NA,NA,NA,NA,NA,1.Christians,406287,2.Hindus,6856,3.Muslims,1329,1.Naga etc.,396919,2.Phom,112665,3.Sangtam,79315,1.Tuensang (TC),29772.0,NA,NA,NA,NA,251.0,251.0,234.0,238.0,235,8,230.0,111,40,4,123,32,4,56.0,91,85,179,2.1,51.1,46.8,2001
363,NAGALAND,MOKOKCHUNG,232085,120929,111156,43.48,200871.0,NA,NA,NA,37330.0,6.0,919.0,988.0,217653,93.78,174982,93833,81149,83.92,86.03,81.61,174982.0,4189.0,28031.0,44197.0,39682.0,49330.0,9493.0,14662.0,54614.0,148477.0,14332.0,109260,82160,27100,122825,No Scheduled Castes in this area,NA,NA,NA,NA,NA,1.Christians,219282,2.Hindus,10433,3.Muslims,2128,1.Naga etc.,217451,2.Ao,189305,3.Naga **,20245,1.Mokokchung (TC),31214.0,NA,NA,NA,NA,102.0,101.0,91.0,97.0,94,NA,99.0,58,27,2,82,18,8,54.0,81,76,82,13.8,63.9,22.3,2001
364,NAGALAND,ZUNHEBOTO,153955,79056,74899,61.0,130874.0,NA,NA,NA,26610.0,6.0,947.0,944.0,147915,96.08,89139,48707,40432,69.28,73.74,64.57,89139.0,3287.0,16972.0,24222.0,18748.0,21949.0,3936.0,16331.0,44573.0,86039.0,7012.0,56783,47491,9292,97172,No Scheduled Castes in this area,NA,NA,NA,NA,NA,1.Christians,150097,2.Hindus,3193,3.Muslims,492,1.Naga etc.,147559,2.Sema,132776,3.Naga **,7765,1.Zunheboto (TC),23081.0,NA,NA,NA,NA,187.0,186.0,180.0,187.0,187,NA,178.0,44,17,NA,57,8,1,30.0,96,147,143,7.2,75.6,17.3,2001
365,NAGALAND,WOKHA,161223,83670,77553,95.01,123587.0,NA,NA,NA,25899.0,6.0,927.0,984.0,153983,95.51,112198,61979,50219,80.55,85.35,75.32,112198.0,2119.0,21182.0,30603.0,23216.0,29080.0,5988.0,13963.0,45765.0,95341.0,6154.0,56254,49679,6575,104969,No Scheduled Castes in this area,NA,NA,NA,NA,NA,1.Christians,155009,2.Hindus,4787,3.Muslims,1209,1.Naga etc.,153209,2.Lotha,131203,3.Naga **,17701,1.Wokha (TC),37636.0,NA,NA,NA,NA,128.0,128.0,114.0,105.0,104,NA,104.0,32,13,1,67,8,1,24.0,29,47,98,20.7,58.5,20.8,2001
366,NAGALAND,DIMAPUR,309024,166663,142361,73.3,194424.0,NA,NA,NA,58077.0,5.0,854.0,969.0,187574,60.7,201350,115767,85583,76.82,81.05,71.76,201350.0,4322.0,39415.0,49270.0,38531.0,55305.0,14448.0,31111.0,80878.0,186506.0,10529.0,103306,87581,15725,205718,No Scheduled Castes in this area,NA,NA,NA,NA,NA,1.Christians,189098,2.Hindus,91885,3.Muslims,24706,1.Naga etc.,170434,2.Sema,78906,3.Ao,27704,1.Dimapur (TC),98096.0,2.Chumukedima (CT),16504.0,NA,NA,216.0,215.0,201.0,178.0,176,1,185.0,57,24,7,90,3,9,100.0,91,112,181,31.6,29.4,38.9,2001
367,NAGALAND,KOHIMA,310084,162251,147833,49.96,233054.0,NA,NA,NA,55565.0,6.0,911.0,967.0,280753,90.54,196180,111146,85034,74.54,80.3,68.15,196180.0,6283.0,37792.0,49001.0,37627.0,50543.0,14916.0,31178.0,81747.0,184376.0,12783.0,135023,114456,20567,175061,No Scheduled Castes in this area,NA,NA,NA,NA,NA,1.Christians,278844,2.Hindus,21950,3.Others,5457,1.Naga etc.,269508,2.Angami,96302,3.Zeliang,69624,1.Kohima (TC),77030.0,NA,NA,NA,NA,180.0,179.0,150.0,148.0,146,NA,164.0,65,33,5,82,18,5,62.0,97,115,92,29.3,53.4,17.3,2001
368,NAGALAND,PHEK,148195,77141,71054,45.12,135331.0,NA,NA,NA,28874.0,5.0,921.0,925.0,142977,96.48,85562,49433,36129,70.65,78.37,62.26,85562.0,1306.0,20710.0,26792.0,16874.0,16296.0,3549.0,18167.0,42921.0,80795.0,6312.0,71398,57454,13944,76797,No Scheduled Castes in this area,NA,NA,NA,NA,NA,1.Christians,143048,2.Hindus,4095,3.Muslims,517,1.Naga etc.,142175,2.Chakhesang,121867,3.Pochury,15530,1.Phek (TC),12864.0,NA,NA,NA,NA,104.0,104.0,103.0,102.0,101,NA,102.0,55,22,1,54,19,6,20.0,56,58,84,11.7,79.4,8.9,2001
369,ORRISA,BARGARH,1346336,681500,664836,11.47,1242795.0,NA,NA,NA,296514.0,5.0,976.0,957.0,260691,19.36,749820,458534,291286,63.99,77.41,50.26,749820.0,15117.0,245140.0,249457.0,93408.0,118362.0,28280.0,119279.0,290084.0,803080.0,133893.0,593530,384710,208820,752806,1.Ganda,142923.0,2.Dewar,44533.0,3.Dhoba etc.,16756.0,1.Hindus,1327967,2.Christians,10121,3.Muslims,6758,1.Saora etc.,97726,2.Binjhal,71610,3.Gond etc.,32173,1.Bargarh (M),63678.0,2.Barapali (NAC),19157.0,3.Padmapur (NAC),15442.0,1180.0,1180.0,1180.0,1154.0,760,NA,1134.0,461,287,NA,229,52,201,825.0,368,531,1067,24.7,47.3,28.0,2001
370,ORRISA,JHARSUGUDA,509716,261941,247775,15.13,323831.0,NA,NA,NA,106839.0,5.0,946.0,948.0,159757,31.34,312880,187019,125861,70.65,82.16,58.48,312880.0,6565.0,89339.0,90669.0,43070.0,66985.0,16249.0,44550.0,115812.0,306507.0,42847.0,189593,133148,56445,320123,1.Ganda,41466.0,2.Chamar etc.,11268.0,3.Dewar,9076.0,1.Hindus,490127,2.Muslims,9498,3.Christians,8485,1.Kisan,48219,2.Gond etc.,43230,3.Munda etc.,15778,1.Brajarajnagar (M),76959.0,2.Jharsuguda (M),76100.0,3.Belpahar (NAC),32826.0,346.0,346.0,346.0,335.0,158,NA,321.0,127,84,11,65,18,52,269.0,106,163,342,34.9,51.5,13.6,2001
371,ORRISA,SAMBALPUR,935613,475122,460491,14.17,681835.0,NA,NA,NA,202247.0,5.0,969.0,959.0,322770,34.5,544861,324711,220150,67.25,78.99,55.16,544861.0,12490.0,163395.0,157269.0,69036.0,105367.0,37291.0,84368.0,209180.0,561225.0,80840.0,421346,282174,139172,514267,1.Ganda,64925.0,2.Pan Pano,19390.0,3.Dewar,17274.0,1.Hindus,873795,2.Christians,38786,3.Muslims,19438,1.Kisan,89802,2.Munda etc.,56532,3.Gond etc.,55290,1.Sambalpur (M),153643.0,2.Burla (NAC),39204.0,3.Hirakud (NAC),26394.0,1238.0,1238.0,1237.0,1037.0,718,74,825.0,294,188,21,166,32,131,406.0,348,362,1139,33.0,44.3,22.7,2001
372,ORRISA,DEBAGARH,274108,138408,135700,17.02,254012.0,NA,NA,NA,58324.0,5.0,980.0,956.0,92103,33.6,139877,85620,54257,60.36,73.33,47.18,139877.0,2002.0,42254.0,46515.0,17816.0,25246.0,6030.0,28645.0,65367.0,157710.0,22386.0,126260,69848,56412,147848,1.Pan Pano,20717.0,2.Dhoba etc.,6096.0,3.Dewar,3109.0,1.Hindus,261544,2.Christians,11216,3.Muslims,1055,1.Kisan,24337,2.Munda etc.,16407,3.Gond etc.,14445,1.Debagarh (M),20096.0,NA,NA,NA,NA,711.0,711.0,706.0,307.0,267,52,487.0,178,83,10,41,9,34,170.0,248,419,633,34.7,23.7,41.6,2001
373,ORRISA,SUNDARGARH,1830673,935601,895072,16.26,1201479.0,NA,NA,NA,394060.0,5.0,957.0,969.0,918903,50.19,1015485,603510,411975,64.86,75.34,53.88,1015485.0,13571.0,246925.0,266849.0,157537.0,255929.0,74647.0,176912.0,434316.0,1092442.0,127003.0,738803,480134,258669,1091870,1.Ganda,34028.0,2.Pan Pano,27715.0,3.Dhoba etc.,12130.0,1.Hindus,1431762,2.Christians,308476,3.Muslims,61873,1.Oraon,248538,2.Munda etc.,194422,3.Kisan,133814,1.Raurkela (M),224987.0,"2.Raurkela Industrial Township (IT2S0)6,693",NA,3.Rajagangapur (M),43594.0,1723.0,1723.0,1719.0,1220.0,733,NA,1436.0,523,270,23,345,61,308,471.0,494,639,1584,39.1,54.6,6.2,2001
374,ORRISA,KENDUJHAR,1561990,790036,771954,16.79,1348967.0,NA,NA,NA,326784.0,5.0,977.0,961.0,695141,44.5,780918,479337,301581,59.24,71.99,46.22,780918.0,17751.0,220226.0,216473.0,129539.0,153161.0,43741.0,162527.0,385830.0,906767.0,106866.0,621226,395160,226066,940764,1.Pan Pano,106662.0,2.Dhoba etc.,25774.0,3.Dom etc.,7344.0,1.Hindus,1525874,2.Muslims,20390,3.Others,6750,1.Kolha,175233,2.Bhuiya etc.,88935,3.Gond etc.,76071,1.Barbil (M),52627.0,2.Kendujhar (M),51845.0,3.Joda (M),38689.0,2069.0,2062.0,2041.0,1415.0,1237,NA,1677.0,757,495,NA,374,60,296,684.0,535,956,1789,20.3,32.2,47.5,2001
375,ORRISA,MAYURBHANJ,2223456,1123200,1100256,17.89,2067756.0,NA,NA,NA,472123.0,5.0,980.0,955.0,1258459,56.6,964860,616003,348857,51.91,65.76,37.84,964860.0,18360.0,279035.0,257013.0,167052.0,189667.0,53696.0,237210.0,566574.0,1257071.0,162601.0,1027797,618457,409340,1195659,1.Patial etc.,36626.0,2.Dhoba etc.,26326.0,3.Dom etc.,20561.0,1.Hindus,1859639,2.Others,325847,3.Muslims,26437,1.Santal,565268,2.Kolha,218886,3.Bhumij,153308,1.Baripada (M),95004.0,2.Rairangpur (NAC),21896.0,3.Karanjia (NAC),21441.0,3748.0,3746.0,3658.0,2234.0,1939,NA,2681.0,889,486,NA,561,88,498,768.0,870,1554,3226,12.8,26.7,60.5,2001
376,ORRISA,BALESHWAR,2024508,1036511,987997,19.24,1804140.0,NA,NA,NA,403653.0,5.0,953.0,943.0,228454,11.28,1219495,722244,497251,70.56,81.69,58.9,1219495.0,12810.0,352280.0,365601.0,177018.0,235371.0,76372.0,193943.0,495987.0,1172333.0,162245.0,645133,483345,161788,1379375,1.Kandra etc.,79037.0,2.Pan Pano,59984.0,3.Gokha,58300.0,1.Hindus,1937765,2.Muslims,76270,3.Christians,5967,1.Santal,84713,2.Bhumij,59281,3.Kolha,40194,1.Baleshwar (M),106082.0,2.Remuna (NAC),29072.0,3.Soro (NAC),27794.0,2587.0,2587.0,2585.0,2314.0,1406,NA,1782.0,1125,586,NA,298,71,223,835.0,406,1037,2341,11.8,18.6,69.6,2001
377,ORRISA,BHADRAK,1333749,675642,658107,20.47,1192678.0,NA,NA,NA,238888.0,6.0,974.0,942.0,25141,1.88,842855,487993,354862,73.86,84.65,62.85,842855.0,11595.0,234531.0,264062.0,124330.0,161403.0,46921.0,125928.0,328765.0,763577.0,115479.0,385119,301570,83549,948630,1.Pan Pano,105431.0,2.Gokha,72793.0,3.Dhoba etc.,35172.0,1.Hindus,1248486,2.Muslims,83993,3.Religion not stated,622,1.Kolha,8029,2.Munda etc.,5900,3.Santal,3202,1.Bhadrak (M),92515.0,2.Basudebpur (NAC),30006.0,3.Dhamanagar (NAC),18550.0,1243.0,1243.0,1243.0,973.0,672,NA,954.0,547,318,10,203,46,151,537.0,307,421,1136,8.4,6.1,85.6,2001
378,ORRISA,KENDRAPARA,1302005,646438,655567,13.25,1227868.0,NA,NA,NA,271475.0,5.0,1014.0,940.0,6822,0.52,865643,484580,381063,76.81,87.11,66.76,865643.0,9907.0,238908.0,253080.0,139242.0,180835.0,43620.0,116394.0,302038.0,741962.0,141611.0,388296,293565,94731,913709,1.Kandra etc.,114660.0,2.Dewar,34847.0,3.Dhoba etc.,31353.0,1.Hindus,1257156,2.Muslims,43394,3.Christians,966,1.Santal,1901,2.Shabar,1258,3.Munda etc.,762,1.Kendrapara (M),41407.0,2.Pattamundai (NAC),32730.0,NA,NA,1407.0,1407.0,1399.0,1189.0,962,NA,1109.0,623,371,NA,236,46,207,1078.0,263,488,1338,14.3,4.2,81.5,2001
379,ORRISA,JAGATSINGHAPUR,1057629,538881,518748,13.15,953180.0,NA,NA,NA,221783.0,5.0,963.0,925.0,8640,0.82,737848,419922,317926,79.08,88.55,69.28,737848.0,8564.0,175753.0,210226.0,107179.0,193478.0,42623.0,82720.0,224376.0,635351.0,115182.0,329973,247726,82247,727656,1.Bauri,73218.0,2.Kandra etc.,46159.0,3.Dewar,40218.0,1.Hindus,1014872,2.Muslims,40586,3.Christians,1119,1.Santal,2560,2.Munda etc.,1907,3.Kolha,1145,1.Paradip (NAC),73625.0,2.Jagatsinghapur (NAC),30824.0,NA,NA,1227.0,1227.0,1226.0,1093.0,990,NA,905.0,465,293,NA,174,39,154,726.0,289,691,1087,25.4,7.6,67.0,2001
